,date,text,user
606,2019-11-22 19:19:50+00:00, after refusing to answer the question on the bbc jeremy corbyn has just confirmed a new position on brexit labour has no plan for brexit ,Conservatives
607,2019-11-22 19:13:58+00:00,three times jeremy corbyn has already failed times to say what his own position on brexit is tonight ,Conservatives
610,2019-11-22 17:34:00+00:00,jeremy corbyn failed nine times to say what his own position is on brexit at the leaders debate ,Conservatives
611,2019-11-22 16:34:00+00:00, the amount of times jeremy corbyn failed to tell voters his position on brexit ,Conservatives
612,2019-11-22 16:01:00+00:00,we re on the side of the great british people we re going to get brexit done and unleash the potential of the entire country ,Conservatives
613,2019-11-22 15:11:27+00:00,jeremy corbyn and labour have no plan for brexit even his own candidates dont know what theyd do about it ,Conservatives
618,2019-11-22 07:47:00+00:00,only a conservative majority government will get brexit done our deal is ready to go back boris on december th so we can move on as a country ,Conservatives
622,2019-11-21 19:20:33+00:00, no plan for brexit higher taxes and two more referendums read all about the under a labour government ,Conservatives
626,2019-11-21 13:45:04+00:00,jeremy corbyn would force the country through the chaos of another two referendums one on brexit and one on scottish independence ,Conservatives
628,2019-11-21 12:52:00+00:00,corbyn has no plan for brexit ,Conservatives
629,2019-11-21 12:23:00+00:00,labour s manifesto no plan for brexit higher taxes two more referendums ,Conservatives
630,2019-11-21 12:11:07+00:00,jeremy corbyn means higher taxes for you and your family the chaos of two more referendums and more indecision and delay on brexit ,Conservatives
631,2019-11-21 12:03:50+00:00,brexit tax referendum referendum chaos ,Conservatives
637,2019-11-21 08:58:25+00:00,must watch labours jess phillips undermines corbyns manifesto by admitting they cant or wont deliver on their promises with no clear plan for brexit labour just cant deliver ,Conservatives
639,2019-11-21 07:16:00+00:00,former leader of the welsh labour party hits the nail on the head labours brexit plan is still unclear ,Conservatives
641,2019-11-21 05:45:00+00:00, i want people on low and middle incomes to keep more of their hard earned money it s only because we will get brexit done and end the uncertainty that we can afford to cut taxes for hard working taxpayers ,Conservatives
647,2019-11-20 17:39:31+00:00, i want people on low and middle incomes to keep more of their hard earned money it s only because we will get brexit done and end the uncertainty that we can afford to cut taxes for hard working taxpayers  ,Conservatives
650,2019-11-20 15:02:00+00:00,jeremy corbyn failed to explain his position on brexit times last night at the first leader s debate more on labour s brexit chaos ,Conservatives
656,2019-11-20 08:29:40+00:00,nine the number of times jeremy corbyn failed to say what his own position on brexit is at the leaders debate ,Conservatives
658,2019-11-20 08:02:09+00:00,at the debate last night jeremy corbyn failed times to say what his own position on brexit is ,Conservatives
664,2019-11-19 21:50:47+00:00,jeremy corbyn failed nine times to say what his own position on brexit is at the tonight times ,Conservatives
668,2019-11-19 20:51:00+00:00,so far its been times jeremy corbyn has failed to say what his own position is on brexit ,Conservatives
