,date,text,user
777,2019-06-29 19:32:50+00:00,thank you manchester another fantastic hustings with conservatives across the region there was so much positivity and optimism in the room to get on and deliver brexit and to unite our whole country as pm thats exactly what ill do ,BorisJohnson
778,2019-06-29 19:06:29+00:00,as a nation we are more divided than we have ever been but with your support we will leave the eu on october st with or without a deal so we can begin to unite our country restore trust in politics and move beyond brexit to create a brighter future for britain,BorisJohnson
784,2019-06-28 20:36:04+00:00,from exeter and somerset to the west midlands and shropshire it has been a mega day with friends and colleagues in the conservative party i have a plan to deliver brexit unite our country and then defeat jeremy corbyn i hope you will support me ,BorisJohnson
785,2019-06-28 18:58:20+00:00,fantastic to be here in the west midlands speaking to local conservatives with a great reception from our members who just want to get on with the job and deliver brexit by st october join the team ,BorisJohnson
787,2019-06-28 15:21:52+00:00,thank you for the invitation to speak to some of your fantastic members in wells today amazing to receive such support in the room together well deliver brexit defeat corbyn and unite our country join the team ,BorisJohnson
789,2019-06-27 17:20:45+00:00,glorious day touring portsmouth and the isle of wight before the big regional hustings in bournemouth shortly looking forward to setting out my plan to deliver brexit by st october and to restore trust in our politics join the team ,BorisJohnson
790,2019-06-27 08:24:17+00:00,we must leave the eu on october st with or without a deal so we can begin to unite our country restore trust in our politics and move beyond brexit to focus on those issues that make voters lives better join the team ,BorisJohnson
794,2019-06-25 18:14:10+00:00,lovely afternoon in surrey meeting the great and good of the conservative party we have some truly fantastic people on the ground ready for the fight to deliver brexit and to keep corbyn out of downing street join the team ,BorisJohnson
795,2019-06-25 15:09:43+00:00,if i become pm we will leave the eu on st october deal or no deal today i have asked whether he will also commit to this date no matter what we must keep our promises to the british people and deliver brexit no ifs no buts and no second referendum ,BorisJohnson
797,2019-06-24 19:02:34+00:00,i had a great time in birmingham bicester and sutton coldfield this weekend thank you for the support as prime minister ill deliver brexit by st october unite our country and keep corbyn out of downing street join the team ,BorisJohnson
802,2019-06-22 16:06:38+00:00,thank you birmingham as pm i ll deliver brexit by st october stop jeremy corbyn and bring the whole country together with a modern conservative agenda ,BorisJohnson
805,2019-06-20 17:18:38+00:00,i m deeply honoured to have secured more than per cent of the vote in the final ballot thank you to everyone for your support i look forward to getting out across the uk and to set out my plan to deliver brexit unite our country and create a brighter future for all of us ,BorisJohnson
810,2019-06-18 07:45:24+00:00,thank you for all your support so far we must leave the eu on october st with or without a deal so we can begin to unite our country restore trust in our politics and move beyond brexit to focus on delivering for everyone join the team ,BorisJohnson
814,2019-06-15 15:53:44+00:00,fantastic to address our party faithful at the national conservative convention today its time to speak with confidence again to deliver brexit unite our society and protect our incredible country from a high taxing high spending anti semitism condoning corbyn government ,BorisJohnson
820,2019-06-12 13:09:31+00:00,today i set out my vision for sensible pragmatic one nation conservatism we must deliver brexit by oct st restore faith in our democracy and support the wealth creators that fund our vital public services together we will succeed ,BorisJohnson
825,2019-06-07 06:32:49+00:00,commiserations to the excellent who did not deserve to come third in conservatives must deliver brexit by st october or we risk brexit party votes delivering corbyn to no ,BorisJohnson
828,2019-06-04 09:01:27+00:00,i m standing to be leader of the conservative party to deliver a proper brexit and an extraordinary future for everyone in our country but i need your support please sign up to get involved ,BorisJohnson
830,2019-06-03 08:29:19+00:00,please check out my campaign launch video time to deliver brexit and unite our fantastic country i hope you will support me ,BorisJohnson
833,2019-05-27 08:54:06+00:00,the message from last night s results is clear it is time for us to deliver brexit and set out our positive plans for the country ,BorisJohnson
834,2019-05-24 09:40:11+00:00,a very dignified statement from thank you for your stoical service to our country and the conservative party it is now time to follow her urgings to come together and deliver brexit ,BorisJohnson
867,2019-04-15 09:05:55+00:00,don t despair don t give up brexit is going to happen and when it does we must finally begin the positive narrative of brexit britain tackling crime investing in our health service and our schools and fixing the housing market to help young people own their own homes ,BorisJohnson
875,2019-04-02 18:27:58+00:00,it is very disappointing that the cabinet has decided to entrust the final handling of brexit to jeremy corbyn and the labour party it now seems all too likely that british trade policy and key law making powers will be handed over to brussels with no say for the u k ,BorisJohnson
878,2019-03-29 09:41:55+00:00,it is very painful to vote for this deal but i hope we can now work together to remedy its defects avoid the backstop trap and strive to deliver the brexit people voted for,BorisJohnson
879,2019-03-29 09:41:22+00:00,we therefore run the risk of being forced to accept an even worse version of brexit or losing brexit altogether a bad deal that we have a chance to improve in the next stage of negotiations must be better than those alternatives,BorisJohnson
896,2019-02-24 22:28:14+00:00,i am getting sick of the constant suggestion that anyone who sticks up for brexit must have far right tendencies,BorisJohnson
914,2019-01-21 09:37:11+00:00,there are large numbers of mps though not i think a majority who want to stop brexit they want to frustrate the will of the people but there are three giant facts that mean or so i hope and believe that they will fail,BorisJohnson
919,2019-01-14 22:30:34+00:00,when this deal is voted down let us not continue to flog this dead horse instead we must get brexit right and seize the opportunities before us,BorisJohnson
945,2018-11-27 14:20:25+00:00,there is no point having a debate with two people who voted remain deals that don t take back control any debate must involve someone who believes in brexit the british people being fully in control of their laws rather than giving back control to the eu like the pms deal,BorisJohnson
946,2018-11-27 14:19:25+00:00,debates are great for democracy but rather than widening discourse this debate is narrowing it by offering a false choice between may s failing deal and corbyn s vague proposals neither of which are brexit ,BorisJohnson
949,2018-11-24 10:36:26+00:00,our hopes of ending the barbaric trade of sending live animals abroad for slaughter will almost certainly be dashed by the appalling sell out brexit deal,BorisJohnson
950,2018-11-22 17:02:57+00:00,nothing in this political declaration changes the fact that this deal gives the eu a continuing veto over the unilateral power over the entire u k to do trade deals or take back control of our laws we must junk the backstop or we make a nonsense of brexit,BorisJohnson
951,2018-11-19 09:04:59+00:00,we should insist that our government finally gets behind brexit and shows some basic confidence and enthusiasm and belief in this great project,BorisJohnson
953,2018-11-13 10:21:44+00:00,we still have time to go for something better a supercanada free trade deal that will allow the uk to benefit from brexit and actually respect the referendum the future can be bright if only we change course now ,BorisJohnson
958,2018-11-09 16:07:09+00:00,boundless admiration as ever for my brother jo we may not have agreed about brexit but we are united in dismay at the intellectually and politically indefensible of the uk position ,BorisJohnson
959,2018-11-05 07:04:57+00:00,brexit was meant to be about taking back control under this plan we surrender control to brussels if we accept this appalling deal we must realise it is forever not just for christmas ,BorisJohnson
963,2018-10-31 10:47:06+00:00,excellent piece by who rightly points out we must embrace the opportunities of brexit,BorisJohnson
969,2018-10-15 16:06:05+00:00,we must be clear that we can genuinely vary our tariffs and do free trade deals or it will be brexit in name only and we will betray the british people a deadline is essential,BorisJohnson
981,2018-10-04 16:48:22+00:00,tusk s canada offer shows there is a superb way forward that can solve the irish border problem and deliver a free trade based partnership that works well for both sides of the channel as i set out last week in my plan for a better brexit,BorisJohnson
986,2018-09-27 21:43:24+00:00,my plan for a better brexit ,BorisJohnson
1013,2018-07-02 16:46:32+00:00,its vital that all mps are able to air their views on brexit whatever your position i hope we can all agree that is a principled and dedicated mp who wants the best for our country ,BorisJohnson
1074,2018-05-23 18:37:23+00:00,a pleasure to meet chilean president in santiago today to talk free trade post brexit business opportunities and the crucial importance of providing girls with a proper education to help build peaceful and prosperous societies,BorisJohnson
1096,2018-05-13 08:47:16+00:00,pm is absolutely right to say once again that brexit must see us take back control of our borders laws and money so more can go to the nhs with our own international trade policy and free trade deals ,BorisJohnson
1110,2018-05-04 12:51:02+00:00,jeremy corbyn has been abandoned in many leave areas his pledge to stay in the customs union means he is not trusted to deliver brexit pm s clear mansion house vision for leaving the single market and customs union a key part of tory electoral success ,BorisJohnson
1189,2018-03-28 08:59:00+00:00,fantastic news about nhs funding the fruits of a strong economy and a tory government stand by for brexit dividend ,BorisJohnson
1241,2018-02-26 12:11:07+00:00,corbyn s brexit plan would leave u k a colony of the eu unable to take back control of our borders or our trade policy white flag from labour before talks even begin ,BorisJohnson
1307,2018-01-21 15:10:00+00:00, makes no sense for to keep calling to stay in customs union pm was clear in florence speech we are leaving brexit means taking control of laws borders money and trade i m confident british business can profit from the new opportunities ,BorisJohnson
1315,2018-01-16 21:27:19+00:00,a pleasure to catch up w republic of korea fm kang kyung wha discussed north korea and positive talks on post brexit trade great to meet the mascots for the first time too ,BorisJohnson
1402,2017-11-08 20:35:04+00:00,great to catch up w kevin mccarthy about maintaining the deal confronting north korea amp making a success of brexit,BorisJohnson
1487,2017-09-16 11:05:27+00:00,looking forward to pms florence speech all behind theresa for a glorious brexit ,BorisJohnson
1545,2017-07-26 05:50:33+00:00,caught up w my great aussie counterpart to discuss opportunities from brexit the commonwealth amp more regional cooperation,BorisJohnson
1553,2017-07-23 09:17:55+00:00,excellent talks in japan on a range of issues including economic and defence cooperation cyber security free trade and brexit,BorisJohnson
1557,2017-07-21 11:02:36+00:00,excellent talks w japanese pm on economic security cooperation inc free trade  olympics brexit amp cyber security,BorisJohnson
1599,2017-06-02 21:02:19+00:00,corbyn no plan for brexit wouldnt answer questions cant say hed defend our country denying his past ,BorisJohnson
1600,2017-06-02 21:02:03+00:00,clear win for pm clear plan for brexit not afraid to tackle difficult issues and answer the questions ,BorisJohnson
1607,2017-06-02 20:22:31+00:00,corbyn asked is he would rule out and snp coalition waffle waffle blah blah of course he would and that would damage brexit opportunities,BorisJohnson
1608,2017-06-02 20:19:27+00:00,corbyn first question an easy one what will he do on brexit doesnt mention immigration thats because he knows it will go up with labour,BorisJohnson
1609,2017-06-02 20:02:00+00:00,pm not ducking qs on tough decisions we can only look after the country with a strong economy good brexit deal only theresa can deliver,BorisJohnson
1612,2017-06-02 19:36:59+00:00,pm doesnt duck hard decisions she wants a great brexit future full of optimism only theresa can go and fight for britain,BorisJohnson
1618,2017-05-31 20:00:32+00:00,again corbyn didnt mention the most important issue for our future brexit ,BorisJohnson
1619,2017-05-31 19:53:40+00:00,amber is spot on theresa will deliver for uk shes the only leader who will get best brexit deal ,BorisJohnson
1620,2017-05-31 19:50:05+00:00,come on jezza you talk about leadership but yet again you dont mention brexit ,BorisJohnson
1623,2017-05-31 19:27:34+00:00,the risks of corbyn becoming pm in charge of our brexit negotiations and our security are enormous ,BorisJohnson
1626,2017-05-31 19:13:48+00:00,the only way we can invest in our public services is by building a strong economy and the key to that is getting brexit right ,BorisJohnson
1628,2017-05-31 19:09:44+00:00,for those watching that is what a looks like no clear plan squabbling taxes whacked up no brexit deal,BorisJohnson
1632,2017-05-31 18:57:03+00:00,corbyn needs to check his ipad again he thinks the deficits up its down of gdp can you imagine him negotiating brexit ,BorisJohnson
1635,2017-05-31 18:45:05+00:00,corbyn still hasnt mentioned brexit only theresa may can get the best deal for this country ,BorisJohnson
1638,2017-05-31 18:39:58+00:00,took corbyn less than seconds to talk about higher taxes no mention of brexit ,BorisJohnson
1639,2017-05-31 18:38:56+00:00,amber spot on the choice is corbyn and a coalition of chaos or theresa may making a successful brexit ,BorisJohnson
1643,2017-05-29 21:04:44+00:00,pm showed her mettle on brexit negotiations just now getting that right is central to everything ,BorisJohnson
1646,2017-05-29 20:58:46+00:00,only the pm can deliver on brexit and get the best deal for the uk ,BorisJohnson
1647,2017-05-29 20:55:00+00:00,we need to be strong united to get the best from brexit the other parties want to mess up brexit risking our future ,BorisJohnson
1648,2017-05-29 20:46:22+00:00,the pm respects the will of the british people and will make a success of brexit ,BorisJohnson
1649,2017-05-29 20:45:03+00:00,only the pm can get the best brexit deal ,BorisJohnson
1651,2017-05-29 20:32:50+00:00,as the pm says she has a plan and only she can get the best possible deal in the brexit discussions ,BorisJohnson
1659,2017-05-29 20:06:03+00:00,paxo is right when the brexit talks begin the eu leaders will have jezza for breakfast ,BorisJohnson
1670,2017-05-22 18:28:26+00:00,strong performance by pm w there are days to polling day let s back her to get brexit right and secure our future,BorisJohnson
1671,2017-05-22 18:23:05+00:00, days after the election the eu wants to start brexit negotiations it ll be or only can deliver,BorisJohnson
1674,2017-05-21 10:02:46+00:00,morning folks heres my piece in mail on sunday only theresa may can get the best brexit deal corbyn would be eaten alive by eu team,BorisJohnson
1784,2017-02-01 19:58:36+00:00,historic vote in parliament tonight a huge majority to get our brexit negotiations going forward history has been made,BorisJohnson
1806,2017-01-17 13:39:56+00:00,hi folks heres my reaction to the prime ministers fantastic speech on brexit,BorisJohnson
1851,2016-12-07 10:26:46+00:00, is right we must respect the wishes of the people and trigger a by end of march lets crack on amp make a success of brexit ,BorisJohnson
1993,2016-09-11 19:48:15+00:00,we may have voted differently on june but now we need to come together to make brexit a success ,BorisJohnson
2054,2016-07-11 11:52:10+00:00, i ve no doubt theresa will make an excellent prime minister and im encouraged that shes made it clear that brexit means brexit ,BorisJohnson
2078,2016-06-14 15:38:21+00:00,looking forward to setting out the case for brexit at tonights daily telegraph you can watch live here ,BorisJohnson
2088,2016-06-03 19:54:06+00:00,steelworkers should vote for brexit mad that we cant cut steel energy costs because of eu rules  ,BorisJohnson
2089,2016-06-03 19:47:22+00:00,vienna treaty protects rights of uk residents in france and elsewhere in eu brexit will make no difference ,BorisJohnson
2107,2016-05-23 14:44:16+00:00,fantastic to be in beautiful york earlier today one month until brexit ,BorisJohnson
