,date,text,user
1087,2019-08-29 11:01:00+00:00,boris johnson is trying to shut down parliament in order to avoid any inspection of his no deal brexit this is an outrage and goes against our entire democracy agree add your name ,UKLabour
1088,2019-08-28 18:01:00+00:00,the tories are attempting to shut down parliament in order to avoid scrutiny of their disastrous no deal brexit if boris johnson has confidence in his plans he should put them to the people not force them through undemocratically agree add your name ,UKLabour
1090,2019-08-28 13:27:29+00:00,boris johnson and the tories are trying to shut down parliament stopping discussion and avoiding scrutiny of a disastrous no deal brexit this is an outrageous threat to our democracy agree sign our petition ,UKLabour
1092,2019-08-25 14:30:00+00:00, when youre dealing in trade everything is on the table so nhs or anything else donald trump a no deal brexit would put boris johnson in donald trumps pocket when negotiating a future trade deal you can t trust boris johnson and the tories to stand up to donald trump,UKLabour
1094,2019-08-24 16:29:00+00:00,our plan to stop a disastrous no deal brexit ,UKLabour
1101,2019-08-21 14:45:00+00:00,if boris johnson drags britain through a no deal brexit our nhs could be up for sale in a deal with donald trump we cant afford to let britain crash out without a deal we cant trust boris johnson and donald trump with our nhs ,UKLabour
1103,2019-08-19 10:35:18+00:00,labour will do everything necessary to stop a disastrous no deal brexit share this ,UKLabour
1104,2019-08-18 16:28:00+00:00,our plan to stop a disastrous no deal brexit and let the people decide the future of our country ,UKLabour
1114,2019-08-15 13:15:27+00:00,labours plan to stop a disastrous no deal brexit and let the people decide the future of our country ,UKLabour
1131,2019-08-06 16:01:01+00:00,you cant trust boris johnson with our nhs with a no deal brexit your family s medicine costs could skyrocket to unaffordable usa prices once boris johnson strikes a trade deal with donald trump ,UKLabour
1135,2019-08-04 09:01:00+00:00,with a no deal brexit your family s medicine costs could skyrocket to unaffordable usa prices once boris johnson strikes a trade deal with donald trump you cant trust boris johnson with our nhs ,UKLabour
1136,2019-08-03 20:05:00+00:00,supermarkets have warned of empty shelves and rising food prices in the event of a no deal brexit making it even harder for families to make ends meet boris johnson is gambling with peoples lives share the facts ,UKLabour
1143,2019-08-02 13:20:31+00:00,four million people are living in poverty in one of the wealthiest countries in the world big supermarkets have warned of empty shelves and rising food prices in the event of a no deal brexit making it even harder for families to make ends meet share the facts ,UKLabour
1144,2019-08-02 10:29:12+00:00,revealed today a no deal brexit will add to our food bills due to rising prices with millions of people living in poverty why is boris johnson gambling with people s lives the tories must rule out a disastrous no deal brexit now ,UKLabour
1176,2019-07-21 18:03:00+00:00,to protect jobs and our nhs labour would put any brexit deal back to the people and let them decide agree add your name to our petition ,UKLabour
1178,2019-07-20 18:47:00+00:00,the public shouldn t have to bear the consequences of a bad tory deal or a disastrous no deal brexit that s why we re demanding that the next prime minister whoever they may be must put their brexit deal back to the people sign our petition ,UKLabour
1182,2019-07-19 20:30:00+00:00,we can t let the tories drive us to a disastrous no deal or a bad deal brexit the public deserves another vote on brexit agree add your name ,UKLabour
