date,text,user
2020-02-17 14:04:15+00:00,this is an appalling decision the recent flooding is a stark reminder that the government is not doing enough to get to grips with the climate crisis ministers should be taking a lead on this situation not ducking their responsibilities ,Keir_Starmer
2020-02-17 11:08:40+00:00, we need someone with the vision the values to unite the labour party and lead us into power and that person is keir starmer ,Keir_Starmer
2020-02-17 07:56:54+00:00,we re making history this week join us and ,Keir_Starmer
2020-02-16 18:17:48+00:00,together we can achieve the impossible ,Keir_Starmer
2020-02-16 13:26:49+00:00, he is the best person to rebuild trust with voters and lead us into government in  ,Keir_Starmer
2020-02-16 10:44:25+00:00,today marks a momentous moment for our people powered campaign hundreds of volunteers in over phonebanks across the country calling  members we are making history this week join us ,Keir_Starmer
2020-02-16 09:34:21+00:00,i m determined to lead our party and fight for our nhs ,Keir_Starmer
2020-02-16 08:38:57+00:00,let s make history this week join us ,Keir_Starmer
2020-02-15 19:27:12+00:00,my campaign will stand for restoring trust in labour based on unity and our radical values join me tomorrow to hear more ,Keir_Starmer
2020-02-15 19:27:11+00:00,boris johnson will want us to fight each other we must be resolute in refusing to give him what he wants with the nominations at an end labour members and supporters will have the opportunity to choose the next leader of the party ,Keir_Starmer
2020-02-15 19:27:11+00:00,we are candidates for the same position but we are not opponents it is my intention to spend the next phase of the campaign putting unity at the heart of everything i say and do ,Keir_Starmer
2020-02-15 19:27:10+00:00,we are assembling a coalition from across the different strands of our movement in order to unite the party and take on the conservative party i particularly want to pay tribute to my fellow candidates both those who have made it this far and those no longer in the race ,Keir_Starmer
2020-02-15 19:27:10+00:00,i am proud of the nominations of unison usdaw the musicians union community and tssa unions are a vital link to millions of people in their workplaces and are essential to labour s renewal ,Keir_Starmer
2020-02-15 19:27:09+00:00,the range of nominations our campaign has attracted shows unity in practice the most nominations in ten out of eleven of labour s nations and regions the majority of nominations from constituency parties the plp and affiliates ,Keir_Starmer
2020-02-15 19:27:08+00:00,now that the nominations phase is over i want to thank every single person and organisation that nominated supported and campaigned for me so far this is not about one person but the future of our country and our party it is a collective effort thread ,Keir_Starmer
2020-02-15 11:02:09+00:00,so proud to be endorsed by their work on employment tribunal fees is just one example of how they re fighting for working people across the country i will stand shoulder to shoulder with our unions together we can win ,Keir_Starmer
2020-02-14 16:03:06+00:00,really enjoyed going back to my former university in leeds to talk to students about why i first became a human rights lawyer ,Keir_Starmer
2020-02-14 14:14:05+00:00,our councillors and mayors are not marginal to our politics they are central to it proud to support these pledges ,Keir_Starmer
2020-02-14 13:56:40+00:00, i m backing him because of his commitment to public service and his ability to lead a large complex organisation ,Keir_Starmer
2020-02-14 12:17:22+00:00,honoured to be nominated by thank you for your support if elected leader i promise to stand shoulder to shoulder with our unions to unite our movement and take the fight to the tories ,Keir_Starmer
2020-02-14 11:59:27+00:00,great to speak with members in stockton this morning thank you for such a warm welcome ,Keir_Starmer
2020-02-14 09:33:38+00:00,thank you for your support ,Keir_Starmer
2020-02-13 18:30:00+00:00,this weekend we are planning something big make sure youre there to hear all about it ,Keir_Starmer
2020-02-13 17:06:14+00:00,i came into politics to change lives and you dont change lives in opposition together we can win ,Keir_Starmer
2020-02-13 15:57:04+00:00,really honoured to have your support thank you ,Keir_Starmer
2020-02-13 14:25:05+00:00, he is the leader labour needs to hold the tories to account and lead us back to power ,Keir_Starmer
2020-02-13 11:10:47+00:00,another world is possible but it needs the uk to once again play a key role in shaping the development agenda for the decades to come ,Keir_Starmer
2020-02-13 09:27:40+00:00,i will rebuild labour s relationship with the jewish community ,Keir_Starmer
2020-02-13 08:55:06+00:00,these pledges and have my full support i stand in full solidarity with our lgbt members and the wider community will defend lgbt rights and protections and campaign with you for the changes rightly prioritised here look forward to the hustings ,Keir_Starmer
2020-02-12 18:17:45+00:00,labour founded the nhs as leader i would defend it ,Keir_Starmer
2020-02-12 14:01:12+00:00,join me for a special event at the roundhouse on sunday we ve got some exciting plans and we need you involved ,Keir_Starmer
2020-02-12 10:06:08+00:00,thank you really appreciate your support and the brilliant work you do ,Keir_Starmer
2020-02-12 07:52:21+00:00,these are my pledges to unite labour defend its radical values and beat the tories you can read them all here ,Keir_Starmer
